compiler/src	compiler/src/compiler/types/arena.cryo	201	34	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/arena.cryo	202	34	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	373	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	374	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	377	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	378	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	381	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	383	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	384	32	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	387	35	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	392	30	ident	HashMap	guess=1
compiler/src	compiler/src/compiler/types/generic_registry.cryo	1452	26	ident	Pair	guess=1
compiler/src	compiler/src/compiler/types/resolver.cryo	150	34	ident	Pair	guess=1
compiler/src	compiler/src/compiler/vendor/registry.cryo	297	38	ident	Array	guess=1
compiler/src	compiler/src/compiler/vendor/registry.cryo	414	27	member	as	guess=0
compiler/src	compiler/src/compiler/vendor/registry.cryo	432	39	member	as	guess=0
compiler/src	compiler/src/compiler/vendor/registry.cryo	526	39	ident	Array	guess=1
examples	examples/09-json-config/src/main.cryo	111	30	member	as	guess=0
examples	examples/09-json-config/src/main.cryo	137	44	member	as	guess=0
examples	examples/14-threads/src/main.cryo	68	48	scope	spawn	guess=0
examples	examples/14-threads/src/main.cryo	75	17	scope	spawn	guess=0
examples	examples/14-threads/src/main.cryo	83	41	scope	channel	guess=0
examples	examples/14-threads/src/main.cryo	85	49	scope	spawn	guess=0
examples	examples/14-threads/src/main.cryo	100	31	ident	Atomic	guess=1
examples	examples/14-threads/src/main.cryo	106	15	member	spawn	guess=0
stdlib	stdlib/alloc/arc.cryo	81	36	scope	of	guess=0
